,user_id,settings,following
558,CV0s60YND5PcGzsEJjXkYBVyjjI3,,['2CBenrZF1Yaq2UGxywlJXGdSJw82']
559,y4yKqzu2d1fZLX1azPIelwU2L413,{'understoodLanguages': ['de-DE']},"['NhBHWxrMvlYW4p2vb4g3SVjbSBn2', 'WTxey4hk6acg228BHh0Nf54l68t2']"
560,cGr8JR9JKrRq0F70plSAn0Yngab2,{'understoodLanguages': ['en-GB']},"['XtPyn1rCOjWPDcyOVZ6aJpVZu4D2', 'pQd6KU0D0IaxWGPBuA1VoujLfVA3']"
561,q5x9wwSF5VeBo35XT5tBPg0jKSk1,,['QzXHGsosXlTWN6Vv5AByMEGekrO2']
562,EYO5dtjM14bQhagqWD4ZPNhKFyi2,,"['I3SeYqHPS8bmtZYrrBnCyJphinl1', 'b2aQQm3TgQfWtJ7GgJ34U9JG9L22', 'mMNGy6dgifbdT0AtVQUVfpG6kWf1', 'hDZ9YjNP9QRTgyR5EBjQy78Bmxp1']"
563,MWkk6NF37IXH1DoOiyVefH9lQMx1,,['CtHIodrHiIcDWpEOKBZERuw4i8U2']
564,iHRlrhR2EcOfsllCwxbX6XqBByE3,,['yNbxcva1mFOVZ0jHl3DwwCb8x2T2']
565,yNIFCYpNhcaZ4EKDNUosfSkJaRo2,,"['1dZ4LaQjYjbERBXEUXWn5hGi8PA3', 'NOkeDlvTcUNgLEwsmwhqDBRyZ3p1']"
566,UGwB6cP5JUNX7gsrXhU8wO5qBb12,"{'understoodLanguages': [‘en-GB’, ‘de-DE’]}","['OssREjpDLwZzgtvH8zVmZbSw4x33', 'uleiReylVwOxLKyu5Twgp5TjRZQ2']"
567,aGy2Ez40xWckZumSyf0V6IdlDqs1,,"['ZYhnaHEc1eUDWzec1kxJQpkW55A3', 'ri8RADsQ8KaaOPo6aelpvy3Ve5Z2']"
568,0a5BkLuEllPT53AENHS26ioEW4q1,,['xumBkKD8D9NnBwM8tp5azrMi00q2']
569,FIEHa4MJEZc3tExvhmICkh5fWUs1,,['vYMCp6kLGchbRfhrPez2oUDjPhP2']
570,Ww5gjppnu2bnBoziSYx4HHyOdOB2,,['MDjNqrd8yuhg6zi4YY1Ko0YQ1F83']
571,D1tqHFKZ4LRtjgZQxNC6GFL280E2,{'understoodLanguages': ['de-DE']},['NnMg4QjRhkMHUz8HE5sTuMtthOa2']
572,tcHRQ7RisfMDd1bdE52SvVq3FM92,,[]
573,yBIycscQItXrkiy3tCkrrcFp4r03,{'understoodLanguages': ['en-GB']},['NOkeDlvTcUNgLEwsmwhqDBRyZ3p1']
574,g7kiv19QkzNf86eEoJnzlTUa89m2,,['TvTiTj18jOdsGu30bFpsGMcOnD82']
575,SD69kMROHcbZvocfamz5BiKzCe93,{'understoodLanguages': ['es-ES']},['yYgbODD5z2dqpq4fB9WhHKlCQHA3']
576,zMlUVuL5UbR4r1eRxthImp00ONG3,{'understoodLanguages': ['de-DE']},['yNbxcva1mFOVZ0jHl3DwwCb8x2T2']
577,t8y5EjlTCXgAfBi8SzW5sOX05iI2,{'understoodLanguages': ['de-DE']},['xUzx6dZTjbMsAHbssosN9wCcZjW2']
578,CM8rmddXY4W5vc69j3kQGNQhfNS2,,"['7rkuPNvEhZe9Fm5AEoEPbEyrOmE3', 'CuKBh1EKm3WZ5Q9B7FBFFmguKfa2', 'JSnYh1wxtJZWZ5IrOMYL4xiHasL2', 'Q4OYTvqGuzUsS9I9MnicP8crqcS2', 'o9ZlihjpS2bK1PbWelV0R1E2kdx2', 'pQd6KU0D0IaxWGPBuA1VoujLfVA3', 'urSL8Bf8vcgl03f2O4D4uHsuW1g1']"
579,RDFegIbQ4vS3SajglSsiTPAe1372,{'understoodLanguages': ['de-DE']},['chrBEsYd3VWZRMjulYO0IV6dCcr2']
580,IebQADLBtqff10eCEI0ybSD8FI53,,['bZvBI3Z8LqZkcpTbMhsL2bloGHw1']
581,cPA3iHmMbGYGmNhJkQfVOkfAKRM2,,['XtPyn1rCOjWPDcyOVZ6aJpVZu4D2']
582,ak81tBOSWhf98IZgAXOLJlDo3IG2,{'understoodLanguages': ['de-DE']},['o95EoFwsGRfRFNnoNMLmAU9Ibzh1']
583,QqcFKFlvNzWdcIlORUmMKYHR8kD3,{'understoodLanguages': ['it-IT']},['oXoQgDfmxEezc8mbQUN516x3uL72']
584,xF09Q8OSflXSy1LI5XQvHLmYXJ22,,['h1JAkq9CNHdfG7eFOGoed86JvIx1']
585,vDsXQ43ubFhxPxgaVdnh37xnTx43,{'understoodLanguages': ['de-DE']},['6ySJDP4iHwbTB5ODZYYxnYSJICC3']
586,c9DgY3nn6XR03DDa7Q4w8lCESZv1,{'understoodLanguages': ['de-DE']},['1CLvUug5BgPJU9gwBNu8JIlaaz02']
587,fuRD7wtp6wTWAjSnakLGRdT2KgH3,{'understoodLanguages': ['de-DE']},['xWr3b0ylg6XTeFlxyuSjnPS5pxn2']
588,1rnhFkrSwAhnH1W3rkNAIuLSzA82,,"['5hbPJo16ViNXjoPXOahqjeb2m8t2', 'rIWlbayNfcdoezS9bY6Bk3yOoNQ2']"
589,KUd5XLhilsSutVzx0rwf2wsvMWt2,{'understoodLanguages': ['de-DE']},['ow4YmLg2brZBm8A5SUU18Ip4FzD3']
590,VZuY9EMdK2VjJ3HNp3P27k5oWK62,,['xF1fFc7b5caV3KcCCgC5OW2bR3H2']
591,T5oogVEwBsYO5BUlBb2lQqDANKh2,,['bZvBI3Z8LqZkcpTbMhsL2bloGHw1']
592,BzD9a1fUaASQKP1tofVAjoyfTpF2,,['emvfp9uUR4N0NIlHTe7DYjtrskJ2']
593,WYnYPOaEJugVP99YuBSwpI78Fhi1,,['070sNsGnpRWA8GiJWurQDh5VCVv2']
594,Od4km88GY4fKhnVIp1jVD43PkQ83,,['PJhVQbvZy3TkZguAN6XhzE4kJlw2']
595,lWDwsBzfbeZkC7Szg6ReLAE4bTt1,,"['ffoazos92rfO9ubdiZWm9xJmtQ13', 'yQxER0ibRdYrWsQDWO8ZSJ0dTSw2']"
596,u7E7DbTTpTd7MqlJzK52ZaNhijh1,,['QG490pArIMSyXQWxuZ89vWbf8qE3']
597,abnqvQyB8uZLUHLjC50fd8V9yYQ2,{'understoodLanguages': ['en-GB']},['7HUYVk3hYNPhpblSCeIvz7CSSHE3']
598,ehSLiv9T8HQnFD4lxyQxIP0ReNg1,,['q3CtiOdVZeRKJWSdBVLhckJtO0p2']
599,ilVMAgZBUcZ1h9H7XTWgTOTSfED3,,['pQd6KU0D0IaxWGPBuA1VoujLfVA3']
600,L7cXJo41GsZU27QvlV4wcvd1pdw1,{'understoodLanguages': ['en-GB']},['MjTeeJYLnrZ74T9a4uWt7RXj2k62']
601,RCW1t51LQTVoJyUjyChr1DczcSC3,,['GGcThYBSS4XV4AGvIJl44dMLOPC3']
602,wMyGhZLjwiRDzeht6uhN65smjzQ2,,['MWPXxxcgQdSmJgehSGpNp275YD53']
603,4d5LyCYTLbaN1mblhh2MnPeL3tv1,,['qDubPzjrUPQIGXtxOmqK8nHQPhD2']
604,VnsgtXkuG8UhLG3hAdogtQ3ibkD2,,['MDkXaufcqcd3tRQciEyUnn79R0i1']
605,nivfeMBp8TYRwivujwjt38U3V2I2,,"['h133hz4A8EeKbMuJMBm5nzeuNwi1', 'sQiByyRD9PfPj8kUvHj1tXReWoe2']"
606,kEU5oFz4qHOa2Xp1Akih4HMzTLv1,,['GF4300aYXZZIq2Q4oJop4ybMBsj1']
607,xuOvoO2FvGNn43V6r5rK8A93vbc2,{'understoodLanguages': ['en-GB']},['RBX80gGCrxZhutFajmAKEycsJ3G2']
608,6sL6i2sXaffnltx2dsPm1LS0iUc2,,['IHsknsRxQAaAxhjgEeuAt6JX3HW2']
609,c1nAZEIeODf3fc9Wg2PgKV3siJV2,,"['U3N17uVuoKgnqqTnbKQTkZlMMYG2', 'WQgkcYbM3rOERFHYczjcFi8Yumo1']"
610,5lFs2p493qQMIStUaW3dkVIwnIO2,,['z1jZxNAJKwUwzKog2DkFOdWQjvO2']
611,jikUn9xeLpZ9tVYTBIe1CkFliv32,,"['JSnYh1wxtJZWZ5IrOMYL4xiHasL2', 'TvTiTj18jOdsGu30bFpsGMcOnD82']"
612,GUzt3ohjvQW0mE6yTLjMyPI0y123,{'understoodLanguages': [‘ja']},['yjxGg7vwGDfkiBDQYXYSaPzhQUG2']
613,61b7WBly65SNL0E0MUcoc7XDjT42,,['6exBGBO5MlSc3sAGFNyiRFS3R483']
614,dZ2SBcuqghU8aecBq0XDv7FsZfX2,,"['7eKQ68SZPKUkdhcV5apnxaqQJJ52', 'fJhsfRcazZXV0Gd56fQDDMchEFl1', 'fQkEEKIJczbdLJfLs1qqIFp16dG3', 'mphasBqUM3M6R6etqv33SAnfFqt1']"
615,e38I61nFriOPjNDRil82SWQRzgr2,{'understoodLanguages': ['en-GB']},"['92BY4ledXRPNChiqUuqYDnTDr2q2', 'DYkqbuW2a5Net1H5lEXoYTuWE6D3', 'HHtC2F2ujGbGY3KtTndnFkA0Lim2', 'JznQhFa2ABaMOpxuIa2bwLLRiZf2', 'KLXuDMEKVEcxuwRrtjGRSjW4tji1', 'QMLE5YEATfTu4Y6FrQP20zBEiT63', 'U5XcEkdOZehWA4U9nAdP2VDNBul1', 'UogHRGi3SeRsfZ2NWhkyf7Lqne02', 'V0ttTrgNyPcP6eA9p7X2oCpYKfB2', 'XKZ3YBmEF2gDrauRn9sSQOvuhIw2', 'cHPVpak1WiVTxLApw3eYxGMSdXU2', 'cP3VFt68JpXben5aKMEHKIA9ROg1', 'dYQifmXvNwR6lUhvLrni2TWOjOB2', 'fJhsfRcazZXV0Gd56fQDDMchEFl1', 'fMg9jFa4uVUq3fsIrTlm3eZiaLl2', 'hqPrOqQrTERVEVIgvDbQZ4Zoxah1', 'mSllV7FFMFV5IJ4uNkTn2Sr79KU2', 'mphasBqUM3M6R6etqv33SAnfFqt1', 'sFZwnnC7E7OrSWBSNtYAjzb5veB3', 'suiGZQanEMRZKfLW1SW8DpxI6252', 'wWk2xbQ3b6PcsEDBMlhjPmJHFCn1']"
616,DhjPiGFYgdZkqJuRXv8WuxDU2SB2,,['1aHbtrHvinSISnIuO8PJvieRn9u1']
617,mpWegkPKpih7gu00pIkzgz9pXwE3,,['7HUYVk3hYNPhpblSCeIvz7CSSHE3']
618,gDwNGJFhQbTCUMDCQAYwssIr4ZA3,,['emvfp9uUR4N0NIlHTe7DYjtrskJ2']
619,IfIrjXtdIUNYltAdoXa2631koHs2,{'understoodLanguages': ['en-GB']},['FbVkojNWwhbCio2rsb6QQI44PSY2']
620,xasxga70ZchG6RjpAwn9XCAfucp1,,['Hz4qlZNRf2PJkhCyw6rcrxuCkK63']
621,LBXld4RO5khaFZdoTKnodiwxTC73,,['ZFMlZ0BcApMQDxniySjJZOutCiV2']
622,gqFAgAPwBRXWWzE0X5O9YVAM3l62,{'understoodLanguages': ['en-GB']},['emvfp9uUR4N0NIlHTe7DYjtrskJ2']
623,dNy4yi31vgazlJK5MOqMsogpC762,{'understoodLanguages': ['en-GB']},['emvfp9uUR4N0NIlHTe7DYjtrskJ2']
624,881NfxwzoqOwnHCyTlAlhNgQxT32,,['aYm6gBouoHZHhxL0s2TxfpZJNAw2']
625,jTJQXouNOwZR4DolIwmoSAG8Xn63,,"['RCUkJ52onBcvGYKBbsiO7J4qPcg2', 'k9RvtBqXAzdGRjGTOv9gc3kx8pI3']"
626,SB9rwwxEdZanQzVx8YAAs7HijBo1,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
627,XCPb8xq1gJZkbV1OUctuJ4RMujw1,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
628,TMcfMiktKPNClYfvyANYO2QzVpd2,,['emvfp9uUR4N0NIlHTe7DYjtrskJ2']
629,9DM5bMOqkPaq6vIupqhITcTO71I3,,"['u7o6kfc73EZ06nixnZAEKJQczEG3', 'v8kelAwc1Zf0ot6ZJEXELzpc3823', 'v9yzrECNy2cuf86Nz0IMEY4pw0t2', 'z1C8YweLvLTMf3hVsxE4xwvmJjJ2', 'zr926NGHaTeVTvgElBJtQFpYThy1', 'zwP6mcPU26V8ogjTDM42DRhgNjm2']"
630,JSj68bm7xvSdamTDPFNF0IFrZzM2,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
631,LHhaAiUpCWgAVmIvca0KWSoWOXm2,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
632,lH0ebGxBicQHlaWM3JejNr1b3a62,"{'understoodLanguages': [‘en-GB’, ‘de-DE’]}",['hDZ9YjNP9QRTgyR5EBjQy78Bmxp1']
633,Hl1ROWHGcaNBvlVqyvzYEAKnv5i1,,['oF2woGKGIDbKjOjKklGtxvxLgIE3']
634,TN7poowJOXNweyN1y16YcOfwoZg2,,"['RIaJ2Rxfe8MxhOFsHxKsBaYgmTz2', 'WQDhBheXYseTCnsXDRezpkQb8FK2', 'h133hz4A8EeKbMuJMBm5nzeuNwi1']"
635,vxc2XBmLEUfamJiSyLDQ78Jja752,,['qX9dlHCVzLVWMzhgjMUAgbpJKqg1']
636,1BPmjUFqGEVLnwhhrMmXFJLoNZs1,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
637,iLDI0Eygxka870gg6gdakPmLVF52,{'understoodLanguages': ['en-GB']},['mYIacatJh2O4A5mGFHhHaWB7Yhx1']
638,hKhSC6WbOVUQRGawB5pikH9A7w82,,['qPEPBXGRhsSDulKqEbd6e71K67p1']
639,eSC4uDwFsxTUAHKC6sNpXqNU1pG2,,"['TG84f8s99pSuZu8ZXVzaLKZg6cj1', 'nLsFVduqpNhSSTXgfPHCRU388dI3']"
640,FhJbhfcjLGRkEBi9oS9VagmJwFj1,,['6u1B6CvmAaTTSb5gdgPri9DL3sr1']
641,xNaNpjTqbUTJk2QfDG7ezEbteS32,,"['4SViJg7h1yO469Y9USVSk0TX6Mw2', '6chQw5AkpndHlWHMqBXFPz9anSW2', 'JMpMFPrlZnh1rS8r3ZxPDe9lcwe2']"
642,PQCnNgCs0jfudFOjL7fwj74wAg52,,['k1AZxsvbVnXP20d7VlGGdowYdhp2']
643,barnr2XBF0aI5H04Po6tA8ktbGB3,,['3ayuD6KA6YMJQ1nlliHu3MGn0ho2']
644,zYEPrFXkOKQJ34Q2BwpfJdl5D092,,['pQd6KU0D0IaxWGPBuA1VoujLfVA3']
645,PJC4fNd4dIN7Y0i4qA8yX7YvdDD3,,"['6Fw4TOnevXVP1n8YS6rkf7i4Oql2', '7vStNz7k7HNLAtkNAydHsv4vpq62', 'bFc8pTl4E8he90fBNcDqm19nrIO2']"
646,C9nLhu6R7ngMCkXYmDwWC8HglCn2,,['Zle7uSXVLoTn0nrlX2gW7FG5U3p1']
647,BFW4QWPiE3ek6bi1ejvQ0RcO7v92,,['4qPtJmJKg2b9sbjieyMAAfk59nM2']
648,rnnFAImrcCUkvfyS27uTehzkDVs2,,['emvfp9uUR4N0NIlHTe7DYjtrskJ2']
649,BPT0AO3AkPWAsTghTNVI7GlpJ1c2,,"['EiyrzNJp7NMBJN8OlgzR1iKFBq92', 'Ib357TGeo5hnJue9oAyyyoMysMR2', 'cMaliqur4kYHPUH3Ydx1zo7TFz12']"
650,hSziESnfMaUKIkwqHFtgIhDnd8A2,,['TvTiTj18jOdsGu30bFpsGMcOnD82']
651,jATbIyx8HifpeO4NlRpmRCSx1ce2,,['PleCS1d2ClVcHPFjZFmpADwPUEp2']
652,xPsBg8B9OCSUgMjqUQDvwCserc43,,"['3JxfajqLtlfLrKt8QB5UuVTUY6q2', '3qCFhac2bzNP38i6jxY3GWiegEm2', '5NV53vl4pEat67vB8BqPmjsayxg1', 'whClcIMWamZMmj04nBaePbaxOxR2']"
653,mn463hc5DsRHHlGwurFzjxuHbFO2,,"['0cI2P9MWx5f4WGYZW5UP4wiS3ZN2', 'IegtnBpdW3ZkOIOPZKEMYHIV9rG2', 'ZlOcvvBLaEaPRTAQun8pZujQ2Gk2', 'in1CwWCn3URPGKN87PcTwLuAu0l1', 'kxwRIZUEwZU6d35ni59yt38PCxM2']"
654,2YecApj1k5NYcUlPBdZ5PsyGzJl2,,['1kRT4ndmocM7LyT5WBk9rTgl20w2']
655,5tfzXj76CNPqu0qNCTp28N7uD1E2,,"['0QvuvlLW6xUJ0uG6JOwKUlW9I052', '2BDcOQw8HlfBTnki1jyUPap8ujJ3', '5HZDRzbrViPvDm5jUh1RvxT9vJC3', 'B0a8Wc8h4Kd2i5HC4VusyNMXMM32', 'CEfbWCziS1MUGOXmfnmtJKNQXvw2', 'CYJDRpZNpLSEcYB3tBTJ60VUOEW2', 'DpQ2gZTZfHUAgRW8Y1LZRs8UegD2', 'EHkd6mvS43azRJyOML0woQ3p9Ak2', 'FPZCX52eIdSU0ePBSY4J6u7M9Jr1', 'FrdwviPcEhb8FaUD987XKa6v4qV2', 'IcLmN6ixdifO5f6ppU2AYFSszhD3', 'JgYGdcBuZROhFF2BdyOgNf0FbIu1', 'JwdNsoRqCzeDFAAhwmluu8jEhvr2', 'QSJXgTMt0bfAXl9k6VYyK3sirv53', 'SI9S2G2SR8WjOAabx1vu1jQwHZy1', 'Sj7UyDFmBAZSYeJdPZm8rAmS8NU2', 'UPemILHvt9VX0yL6SZSpVvzLZpm1', 'bwYItId5Xybol11fTCocHuphPTv2', 'enOdYRqtoPM5CK2teFdSe9llw1h1', 'tiS093CnjZVBujxdNwCBlckX2Kf1', 'tip8THx1F1hfE39AK1vgSEXjpUb2', 'tlrKaC6Vl2aqautJyXzqNRbfTZa2', 'trx4nbuifuaJ75yvkg1fyjRd9wa2', 'vixGUGas6GM4PWzoQFZeHu4Byv23', 'wXQb21EmvMZyW87cOWEPQyX6WyC3', 'xD7xwkgUKBY4MkUZIiFhCmMrcx03', 'z1C8YweLvLTMf3hVsxE4xwvmJjJ2']"
656,ucQLGHthuIWxCvRJ4xLIwebr3ot1,,"['AmBTDFCuJASsBzRK2lfGSKyBzP53', 'duMhg3uYU1cfdzjRw3mDco0QQJC3']"
657,xOD0zzlNSFT75idvJF3G0kH77xs2,,['OqWP4mmc57YgfohiK9perKuqiNw2']
658,fltc5JLh6JO3RAFdWQjlRYOHfyh2,,['vkgBmKLqwaN9T3LChViU5K9hZt22']
659,r8QQ5MHDSjXZLczvD6G1HJ6fJHp1,,['ejjYCao8uuPxeT4540QrO37UNwg2']
660,OPznFuNU36bmRwrQdySsY3ZhYFo1,,['ZtXS8NwRYIVpU1ZBbrzSm3bAiUF2']
661,JeSMOWpGkuO0xOPF8GpMjmH7mwU2,,['JNYhnHgPNwP6YhEEeJ0Ox7ERBEF2']
662,GCJnCpOaR2RNFdf5ZemAJX6nWMg2,,['Vre9E8FPZUhlkiZo7V1NXU7gc9g2']
663,oEKQzLA6GLYItpGD0CwMjKugY442,,['emvfp9uUR4N0NIlHTe7DYjtrskJ2']
664,xkQhojYJz0f8FAxUXMa40ftwZsk1,{'understoodLanguages': [‘ja']},['yWOjq0qqHQatmFUNUykGxiiLxXI2']
665,wwY5h7xyg8SIRWEiGRaU27LvDHq2,,"['JDbeQwzjdiQ9un6prsM6UiKFyMr1', 'MnPu0LbtyCejdugBubpANZ5Jmdx2', 'WPDf2IRc5OgEBOP962gmV4d3nmW2']"
666,6hKH5pR3hBbHyETAiDt1wsZkFsq2,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
667,CkuwJsrjjnMb3eOGlMMq8DjU9mf1,,['bRys8u5gYobgCFE5ggVyfIea8ar2']
668,TTGPHHRORsM7knjeUNVGEtQu9ks2,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
669,N2JDHhr10xhVoC4x9wzvTTywIJk2,,['5c0hnEUFanXW7rb2Xg6WGuzOxFv1']
670,RTePRC3MKsTWbPcrqrNC6kVE1Ok2,,"['7rkuPNvEhZe9Fm5AEoEPbEyrOmE3', 'AbwjEXU9JKUQAFm8MCmYXlTGLIt2']"
671,nkPXW3PLLZTlhI3sWiLbBlgWv563,,['75cmEzcwqBY1NdVBHZkTH6OTRw92']
672,VUXd8COcfDgOCCbKKtmkulgwlFH2,{'understoodLanguages': ['en-GB']},['WojMZUJPOLbAUgnjS8BQVk1yxVJ3']
673,KTcZb5RoTyQKVKNV8rTYTMBVlC13,,['bRys8u5gYobgCFE5ggVyfIea8ar2']
674,lvDRJvvgioe4LEUz9tE4FmWP2X33,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
675,rLGUYSF1BsUYeChdhDi816VPlbj1,,['O0LjHZcnMVYCzVSmR47oG6BxWzN2']
676,KQW21uxUIPTAQfmive79bzVHQng2,,['v9yzrECNy2cuf86Nz0IMEY4pw0t2']
677,SFIZHTRAivTNyKbBBwjWkmhz2YL2,,['yNbxcva1mFOVZ0jHl3DwwCb8x2T2']
678,t62YWBIKIeeTOfaT1Y3YB1jPQsu2,,['bSMCsopWvNgH4uIjGoc6nrmrbGb2']
679,dyakjFjeXNM98QhoAB4kQLHI38r2,,['sfukEGjO82V5EN3L0BSLF80ynW52']
680,Y9X8h6cWwydnU2NmwRv8ioqTBvr2,,['pQd6KU0D0IaxWGPBuA1VoujLfVA3']
681,s94QGKFBOZbwjQdLGcTcZWi2O3Z2,,['Dscshsh51uMiKBnHT5zdFATQR7o1']
682,hMLajMswtRMiiaZMQitju6Z4FY72,,['jvFAMPcJyWYcWvwY2gzg8hkCCtC3']
683,L5u1V1E1y4QjykZIir9DJAWLtSs1,{'understoodLanguages': ['en-GB']},['swVUnSRB37PR8ExX7uvQhWCvLSF3']
684,yuVDTcyF3DXS91LagPd12lDMqzD2,,['pQd6KU0D0IaxWGPBuA1VoujLfVA3']
685,7khkbKaDuSPYi4WMmHgwlV2ag4m1,{'understoodLanguages': ['de-DE']},['Tcf4ouQSU9V1Fc9hbXHBZXnaIP92']
686,kXrtrSQgBsfa3cccGj1I6PluCLI3,,['D8QWwBFx26PXbGZQMgKXngyr4Hg1']
687,mqpdcqA3EeTGbTdR5GcwGXQTE2I2,{'understoodLanguages': ['de-DE']},['MWPXxxcgQdSmJgehSGpNp275YD53']
688,4wPLOZBMuaP4eV3MDCeLhDKAQtn2,,['vjLoTfXtLRWOq8JQXop93nIMFcv1']
689,kZbkj5A7F6hUZJ1tSKBWdzVCnl32,,['o04PNvA0rdMiJ3NZcil1L5lxmoZ2']
690,QL5azw4upgNKQK2KHQplY3rTARz2,,['oosF6uXJjedovQeXn8xZDTPXVXQ2']
691,aJjLAA4FHUZdArIaR4txQLWEtzD3,,['UVgw5wMkfLaFNjnbYUIyy3Q2Lmi2']
692,d9iPt5bkWfNzJ894EhtXg1YkrDa2,,['7HUYVk3hYNPhpblSCeIvz7CSSHE3']
693,D1LknTxSgvMP2MsgRvaldqrZqhE3,,"['RtZFiO777zdmJdUFJJZISMi6N0h1', 'gNLxHgo2TLQGB9ARgMqjBUYu9Wg2', 'xZlbesGLXTQbOD0Dxq8rfkVFtoq1']"
694,YNRgncwjK5aWEOfjPWbX5d16XhR2,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
695,6nngocjApAhH6RBYfflziY058Jv2,,['ijuVwTWigoOXcTnuqYHfgnWf4jH2']
696,clIGzhUOYag5kOibq7uxJBmxuUk1,,['WG1MYKefh0T68MGtWavyxdIeTq82']
697,hHvpEFjfd3YGbgCJoJqSJ7yx2OJ3,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
698,S7JCbfNoouaGowC2ETu6OS2w2Jl1,,['zofcOLvDPXcNNNF0LBv1vc61nxj2']
699,KjcfZ8iKrCObWcKaMfdkGyegOMo1,,['emvfp9uUR4N0NIlHTe7DYjtrskJ2']
700,TZHej6cRHeTFsnxmMmX085mZMzH3,,"['6DNDio8XzhQ5t8iQmublKRlFbK92', 'FMBm203RhtZzi24SSzD4N43ED0s2']"
701,hP8yDsme1MSaerYOZOaLvCZTU6N2,"{'understoodLanguages': [‘en-GB’, ‘de-DE’]}",['BFQLft2A1sUGK8J6cksQsCYxf6D3']
702,saQHIQ8Z62QoJ9RdpAFjFFWEUit1,,"['cV81FzNLXRUcLv0lGfy27FEtQ5B3', 'usPxICaZg7hL5HKFN88MylUPKvp2']"
703,TnsI3X0sqtTtBzVUswMhEUubrdP2,,['pQd6KU0D0IaxWGPBuA1VoujLfVA3']
704,NpqxorcIu4NPZ74G74DXz1UqlQn2,{'understoodLanguages': ['en-GB']},"['2qdJsMJzBpWjUinJK5ERgmZ6Ih53', 'vlTkjBg3K5PIwmevH86ugIclEAL2']"
705,pOIRDpnodfenNs5CdPibkjbeXXs2,,"['jYdeg6fhjXdJm0JQ4OAWMK2DfzN2', 'yxZe4zOLWlfViE7jwAf611MlJvk2', 'zofcOLvDPXcNNNF0LBv1vc61nxj2']"
706,mheucem1IMPyPW7deN9zHKIjyB72,{'understoodLanguages': [‘ja']},['FD1IQx4TbwSousZgKPZ0ag6N4ci2']
707,MBJAI5xXY9OA9Vd4njXyenYexzU2,,['JmPOTYtJ0jW7lMQnkxmLL0MwGPY2']
708,Pj9ALA5oEoMV1no929c5OAIjsmr1,,['gHc5gGe4RGRnV4Vs76mG22Zgcyu1']
709,ufcLIsiHqzckZJEcSq7SL4ZT6BC2,,"['0gwxgNmBwyTBShNli7gVTm2Ph0A3', '3tkxAy8zfCcNLZrVBCYNx8CUfNf1', '6FZdDA924zfO5XTKSAWDU69O8UI3', 'AelHVqixCThvErqT0wtBrH9IxY02', 'E87hOa7AIhTnR56MNYF3W0StCL72', 'HWqYtPt3NtgUYyU5sobI5ThaRYp2', 'ILNoPwNlnXPqQtq7LJ5nwOe6QNm2', 'JT2g0hWg8FZD5vmkQdOsNjYhwK42', 'JbEjr8THdLe9iHayUepbxA5BMT83', 'KoGYg3dijRQccfUyyZJAELNHPcs2', 'KyTBxpcSaObXz0PKEKIcg4YSmJr2', 'M6iXb2WH9nekhms7S3PHVAppRA53', 'SLRYMAAns4NlOxWf8rxU9Qf4obt1', 'cpZP8c9PHkS0OhpIzOQcRrjKnQp2', 'eHzsGB3UAqThKMSfYl7crGBRq6I3']"
710,t9xCGdwAYiQ1VqYo7qRXkYUDs9v2,,['kKkoeU1Da0QkngDkb3pOboRqK3Y2']
711,gwPJMp5STKONrIiTGCqjFfubpq62,,['JSnYh1wxtJZWZ5IrOMYL4xiHasL2']
712,jsKRTccHgHbVskXvcdCJ8ufxseG2,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
713,wfXDjtRNzhU9VtFdVR71vXJgWEl2,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
714,mdVrEooUldZVhbq4EytmrNW4Jvu1,,['VwERyjXYJtUkHCIHSdJB8HaKHxZ2']
715,4L0v69Ksece3OaW48h8pyXGkIXG2,,['yNbxcva1mFOVZ0jHl3DwwCb8x2T2']
716,FKnzgQywUxdtx5E2OFXn2AghCkc2,{'understoodLanguages': ['en-GB']},['JMqf3GcfLdVgm1LOGJ0gw6APzVl2']
717,gvMjDfkx3YQz0uINmgBwM1EqDvB2,,['xvZP9PxsYldGOONzZmuvlT8vzr82']
718,KC6WsE1uhmZYcHyywuEEW0y7VY43,,"['G75AksMV4LXckQiASYLSYUsq4Yn1', 'S2O8sxypGSPs1iJvDL2GfinMvq53', 'l49K4WxJb0dh9OLk2By0jYrkZMg1']"
719,rDXV6MPXxLRhZyxEmBry3v8Y7HZ2,,['xFkJc36qFQRsgmvJ1oLBOIDvVlj2']
720,HRHC35gbT8WNNtqjEtz3QWdwHgP2,,['emvfp9uUR4N0NIlHTe7DYjtrskJ2']
721,5o4wRLcWwhNMLkmdZuFwmc2dY5J2,,"['Q5m1cpnxx1MW6Q1Eol6d6PS9cFw2', 'S2O8sxypGSPs1iJvDL2GfinMvq53']"
